Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
00000993101015,Nuremberg,Mein hertz hat sich mit lieb verpflicht,11.07,49.45,1540,"","",7004334
00000993101016,Nuremberg,Mag ich unglück nicht widerstehen,11.07,49.45,1540,"","",7004334
00000993101017,Nuremberg,Wayss mir ein hüsche Mülnerin,11.07,49.45,1540,"","",7004334
00000993101018,Nuremberg,Der Ziegler in der hecken,11.07,49.45,1540,"","",7004334
00000993101019,Nuremberg,Unser Köchin kan auss der massen,11.07,49.45,1540,"","",7004334
00000993101020,Nuremberg,Es reyt ein armes Reuterlein auss,11.07,49.45,1540,"","",7004334
00000993101021,Nuremberg,Es ist nit alles Golde,11.07,49.45,1540,"","",7004334
00000993103798,Venice,Pieces,12.57,45.58,1506,"","",7003006
00000993101022,Venice,Non som quel che solea,12.57,45.58,1506,"","",7003006
00000993101023,Nuremberg,Der Zeuner tantz,11.07,49.45,1540,"","",7004334
00000993101024,Nuremberg,Der Nunnen tantz,11.07,49.45,1540,"","",7004334
00000993101025,Nuremberg,Ich het mir ein Annelein,11.07,49.45,1540,"","",7004334
00000993101026,Nuremberg,Es taget vor dem holtze,11.07,49.45,1540,"","",7004334
00000993101027,Nuremberg,Der Bethler tantz,11.07,49.45,1540,"","",7004334
00000993101028,Nuremberg,Der Hoftantz,11.07,49.45,1540,"","",7004334
00000993101029,Venice,Chui dicese e non 1 amare,12.57,45.58,1506,"","",7003006
00000993101030,Nuremberg,Lieblich hat sich gesellet,11.07,49.45,1540,"","",7004334
00000993101031,Nuremberg,Ich klag den tag,11.07,49.45,1540,"","",7004334
00000993101032,Nuremberg,Die not sucht weg,11.07,49.45,1540,"","",7004334
00000993101033,Nuremberg,In liebes prunst,11.07,49.45,1540,"","",7004334
00000993101034,Nuremberg,Mein gemüd und blüe [= Mein gmüt und blüt],11.07,49.45,1540,"","",7004334
00000993101035,Nuremberg,Nach willen dein,11.07,49.45,1540,"","",7004334
00000993101036,Nuremberg,Nun grüss dich Got mein,11.07,49.45,1540,"","",7004334
00000993101037,Nuremberg,Auff erd lebt nit ein,11.07,49.45,1540,"","",7004334
00000993101038,Nuremberg,Im abzug ein gütter tantz,11.07,49.45,1540,"","",7004334
00000993101039,Venice,Moro de doglia,12.57,45.58,1506,"","",7003006
00000993101040,Nuremberg,Ein gütter Venecianer tantz,11.07,49.45,1540,"","",7004334
00000993101041,Nuremberg,Ein Welscher tantz,11.07,49.45,1540,"","",7004334
00000993101042,Nuremberg,Ein seer guter welscher tantz im abzug,11.07,49.45,1540,"","",7004334
00000993101043,Nuremberg,Lodesana. Ein Welscher tantz [= gagliarda],11.07,49.45,1540,"","",7004334
00000993101044,Nuremberg,Passa mesa [= passamezzo]. Ein Welscher tantz,11.07,49.45,1540,"","",7004334
00000993101045,Nuremberg,Ami sofre. Ein Welscher tantz,11.07,49.45,1540,"","",7004334
00000993101046,Nuremberg,Du wentzela. Ein Welscher tantz,11.07,49.45,1540,"","",7004334
00000993101047,Venice,Aime ch a torto vo biastemando amore,12.57,45.58,1506,"","",7003006
00000993101048,Nuremberg,C est a grand [tort]. Ein Welscher tantz,11.07,49.45,1540,"","",7004334
00000993101049,Nuremberg,Mein fleyss und mühe,11.07,49.45,1540,"","",7004334
00000993101050,Nuremberg,Fors seulament,11.07,49.45,1540,"","",7004334
00000993101051,Nuremberg,Madunna Katherina,11.07,49.45,1540,"","",7004334
00000993101052,Venice,Aime sospiri non trovo pace,12.57,45.58,1506,"","",7003006
00000993104300,Wittenberg,Pieces,12.65,51.88,1541,"","",7012349
00000993101053,Wittenberg,Missa Adieu mes amours,12.65,51.88,1541,"","",7012349
00000993101054,Wittenberg,Missa Nisi Dominus,12.65,51.88,1541,"","",7012349
00000993101055,Wittenberg,Missa Es solt ein Megdlin holen wein,12.65,51.88,1541,"","",7012349
00000993101056,Wittenberg,Missa Une Musicque [sic] de Biscay,12.65,51.88,1541,"","",7012349
00000993101057,Wittenberg,Missa Octavi Toni,12.65,51.88,1541,"","",7012349
00000993101058,Wittenberg,Missa Baisez moy,12.65,51.88,1541,"","",7012349
00000993101059,Wittenberg,Missa Carminum,12.65,51.88,1541,"","",7012349
00000993101060,Wittenberg,Missa brevis: Winken ghy syt grone,12.65,51.88,1541,"","",7012349
00000993101061,Wittenberg,Missa Dominicale Maius,12.65,51.88,1541,"","",7012349
00000993101062,Venice,Servo haime senza mercede,12.57,45.58,1506,"","",7003006
00000993101063,Wittenberg,Missa De Feria,12.65,51.88,1541,"","",7012349
00000993104313,Nuremberg,Pieces,11.07,49.45,1541,"","",7004334
00000993101064,Nuremberg,Effunde iram tuam in gentes,11.07,49.45,1541,"","",7004334
00000993101065,Nuremberg,Si bona suscepimus,11.07,49.45,1541,"","",7004334
00000993101066,Nuremberg,Oime patientia,11.07,49.45,1541,"","",7004334
00000993101067,Nuremberg,Et iterum venturus est,11.07,49.45,1541,"","",7004334
00000993103763,Venice,Pieces,12.57,45.58,1502,"","",7003006
00000993101068,Venice,[Canon a 2],12.57,45.58,1502,"","",7003006
00000993101069,Venice,Maledecto sia la fede,12.57,45.58,1506,"","",7003006
00000993101070,Nuremberg,Sol occasum nesciens,11.07,49.45,1541,"","",7004334
00000993101071,Nuremberg,Benedictus qui venit,11.07,49.45,1541,"","",7004334
00000993101072,Nuremberg,Pleni sunt coeli,11.07,49.45,1541,"","",7004334
00000993101073,Nuremberg,An Wasserflüssen Babilon,11.07,49.45,1541,"","",7004334
00000993101074,Nuremberg,Wol dem der in Gottes forcht,11.07,49.45,1541,"","",7004334
00000993101075,Nuremberg,Herr Christ der ainig Gottes son,11.07,49.45,1541,"","",7004334
00000993101076,Nuremberg,Deus adiuva me,11.07,49.45,1541,"","",7004334
00000993101077,Nuremberg,Al mein mut auch hertz,11.07,49.45,1541,"","",7004334
00000993101078,Nuremberg,So ich bedenck anfang,11.07,49.45,1541,"","",7004334
00000993101079,Nuremberg,Quae est ista,11.07,49.45,1541,"","",7004334
00000993101080,Venice,Questo viver a speranza,12.57,45.58,1506,"","",7003006
00000993101081,Nuremberg,Benedictus qui venit,11.07,49.45,1541,"","",7004334
00000993101082,Nuremberg,Agnus dei,11.07,49.45,1541,"","",7004334
00000993101083,Nuremberg,Von himel hoch da kom ich her,11.07,49.45,1541,"","",7004334
00000993101084,Nuremberg,Aus tieffer not schrey ich zu dir,11.07,49.45,1541,"","",7004334
00000993101085,Nuremberg,Sancte Michael archangele,11.07,49.45,1541,"","",7004334
00000993101086,Nuremberg,Sicut malus inter ligna,11.07,49.45,1541,"","",7004334
00000993101087,Nuremberg,[Magnificat] Et exultavit,11.07,49.45,1541,"","",7004334
00000993101088,Nuremberg,Ich glaub und darumb red ich,11.07,49.45,1541,"","",7004334
00000993101089,Nuremberg,Quem remunt impia,11.07,49.45,1541,"","",7004334
00000993101090,Venice,Tu dormi io veglio,12.57,45.58,1506,"","",7003006
00000993101091,Nuremberg,Tristicia vestra vertetur,11.07,49.45,1541,"","",7004334
00000993101092,Nuremberg,Esurientes implevit bonis,11.07,49.45,1541,"","",7004334
00000993101093,Nuremberg,Sicut locutus est,11.07,49.45,1541,"","",7004334
00000993101094,Nuremberg,Ave Maria gratia plena,11.07,49.45,1541,"","",7004334
00000993101095,Nuremberg,Die brunlein da fliessen,11.07,49.45,1541,"","",7004334
00000993101096,Nuremberg,Was sol ich machen,11.07,49.45,1541,"","",7004334
00000993101097,Nuremberg,Peccavi super numerum,11.07,49.45,1541,"","",7004334
00000993101098,Nuremberg,Pater a nullo est factus,11.07,49.45,1541,"","",7004334
00000993101099,Nuremberg,Fac mecum signum in bonum,11.07,49.45,1541,"","",7004334
00000993101100,Nuremberg,Ach Gott wie lang vergissest,11.07,49.45,1541,"","",7004334
00000993101101,Venice,Ben che la facia alquanto lieta para Per sonetti,12.57,45.58,1506,"","",7003006
00000993101102,Nuremberg,Aus tieffer not schrey ich zu dir,11.07,49.45,1541,"","",7004334
00000993101103,Nuremberg,Vivo ego dicit Dominus,11.07,49.45,1541,"","",7004334
00000993101104,Nuremberg,Quae est ista quae processit,11.07,49.45,1541,"","",7004334
00000993101105,Nuremberg,Quam pulchra es amica mea,11.07,49.45,1541,"","",7004334
00000993101106,Nuremberg,Tota pulchra es amica mea,11.07,49.45,1541,"","",7004334
00000993101107,Nuremberg,Veritas de terra orta est,11.07,49.45,1541,"","",7004334
00000993101108,Nuremberg,O Thoma Didime,11.07,49.45,1541,"","",7004334
00000993101109,Nuremberg,Ornatam in monilibus,11.07,49.45,1541,"","",7004334
00000993101110,Venice,Stavasi in proto la mia navicella,12.57,45.58,1506,"","",7003006
00000993101111,Nuremberg,Esurientes implevit bonis,11.07,49.45,1541,"","",7004334
00000993101112,Nuremberg,Virgo prudentissima,11.07,49.45,1541,"","",7004334
00000993101113,Nuremberg,Peccavi super numerum arenae maris,11.07,49.45,1541,"","",7004334
00000993101114,Nuremberg,Lauda Christum pauper homuntio,11.07,49.45,1541,"","",7004334
00000993101115,Nuremberg,Ave Maria gratia plena,11.07,49.45,1541,"","",7004334
00000993101116,Nuremberg,Domine Pater et Deus vitae meae,11.07,49.45,1541,"","",7004334
00000993101117,Nuremberg,Ave Maria gratia plena,11.07,49.45,1541,"","",7004334
00000993101118,Nuremberg,Do kam der bruder stoffel,11.07,49.45,1541,"","",7004334
00000993101119,Nuremberg,Wer das elendt pawen wil,11.07,49.45,1541,"","",7004334
00000993101120,Venice,Visto ho piu volte quando apare el giorno,12.57,45.58,1506,"","",7003006
00000993101121,Nuremberg,Sia maledett'amore,11.07,49.45,1541,"","",7004334
00000993101122,Nuremberg,Tanta beltad'e'n voi e leggiadria,11.07,49.45,1541,"","",7004334
00000993101123,Nuremberg,Non fia giamai in quest'o in altr'etade,11.07,49.45,1541,"","",7004334
00000993101124,Nuremberg,S'io havesse tant'ardire,11.07,49.45,1541,"","",7004334
00000993101125,Nuremberg,Sia benedett'amore,11.07,49.45,1541,"","",7004334
00000993101126,Nuremberg,Je ne fais rien que requerir,11.07,49.45,1541,"","",7004334
00000993101127,Nuremberg,Quando madonna gli amorosi sguardi,11.07,49.45,1541,"","",7004334
00000993101128,Nuremberg,Per ampla strada entrai nel laberintho,11.07,49.45,1541,"","",7004334
00000993101129,Nuremberg,Se'l dolce sdegn'e l'ira non temprate,11.07,49.45,1541,"","",7004334
00000993101130,Nuremberg,Vostre beaulté jeune jente jolye amye,11.07,49.45,1541,"","",7004334
00000993101131,Venice,O suave e dolce dea,12.57,45.58,1506,"","",7003006
00000993101132,Nuremberg,Perot viendras tu aux nopces,11.07,49.45,1541,"","",7004334
00000993101133,Nuremberg,A tu point veu la viscontine,11.07,49.45,1541,"","",7004334
00000993101134,Nuremberg,O felice pensier felic'il giorno,11.07,49.45,1541,"","",7004334
00000993101135,Nuremberg,Ha che voi piu cruciarm'amor fallace,11.07,49.45,1541,"","",7004334
00000993101136,Nuremberg,Madonna prego'l ciel che mi confonda,11.07,49.45,1541,"","",7004334
00000993101137,Nuremberg,Baises moy tant fringues moy,11.07,49.45,1541,"","",7004334
00000993101138,Nuremberg,N aves point veu mal assenée,11.07,49.45,1541,"","",7004334
00000993101139,Nuremberg,Privo di quel che gran tempo mi tenne,11.07,49.45,1541,"","",7004334
00000993101140,Nuremberg,Madonna io v'am'e taccio,11.07,49.45,1541,"","",7004334
00000993101141,Nuremberg,Vignon vignon vignon vignette qui te planta,11.07,49.45,1541,"","",7004334
00000993101142,Venice,Aime ch io son scaciato,12.57,45.58,1506,"","",7003006
00000993101143,Nuremberg,Si mon malheur mi continue,11.07,49.45,1541,"","",7004334
00000993101144,Nuremberg,Te Deul [sic],11.07,49.45,1541,"","",7004334
00000993101145,Nuremberg,Forseulement,11.07,49.45,1541,"","",7004334
00000993101146,Nuremberg,En amours [n'a sinon que bien],11.07,49.45,1541,"","",7004334
00000993101147,Nuremberg,S'io vi mento madonna,11.07,49.45,1541,"","",7004334
00000993101148,Nuremberg,Se'l fuoco qual riscalda,11.07,49.45,1541,"","",7004334
00000993101149,Nuremberg,O notte madre di tutti pensieri,11.07,49.45,1541,"","",7004334
00000993101150,Nuremberg,Il non poter veder il divin volto,11.07,49.45,1541,"","",7004334
00000993101151,Nuremberg,Io v'amo anci v'adoro,11.07,49.45,1541,"","",7004334
00000993101152,Nuremberg,D'amor l'ardente face,11.07,49.45,1541,"","",7004334
00000993101153,Venice,Resvegliate su su piu non dormire,12.57,45.58,1506,"","",7003006
00000993101154,Nuremberg,Perche mi fai morire,11.07,49.45,1541,"","",7004334
00000993101155,Nuremberg,Madonna con due lettre m'accidete,11.07,49.45,1541,"","",7004334
00000993101156,Nuremberg,Or suis je bien au pire,11.07,49.45,1541,"","",7004334
00000993101157,Nuremberg,La rousé du moys de may,11.07,49.45,1541,"","",7004334
00000993101158,Nuremberg,Qui est celuy qui a dit mal du con,11.07,49.45,1541,"","",7004334
00000993101159,Nuremberg,Hellas je suis marry,11.07,49.45,1541,"","",7004334
00000993101160,Nuremberg,J ay mis mon cuer en une seullement,11.07,49.45,1541,"","",7004334
00000993101161,Nuremberg,Amour amour tu es par trop cruelle,11.07,49.45,1541,"","",7004334
00000993101162,Nuremberg,Piu temp'ho gia seguito,11.07,49.45,1541,"","",7004334
00000993101163,Nuremberg,Si bella vi formo donna natura,11.07,49.45,1541,"","",7004334
00000993101164,Venice,Come el piombin quel semplice ucelletto,12.57,45.58,1506,"","",7003006
00000993101165,Nuremberg,Lasso s'in un sol ponto,11.07,49.45,1541,"","",7004334
00000993101166,Nuremberg,Contre raison vous m'estes fort estrange,11.07,49.45,1541,"","",7004334
00000993101167,Nuremberg,Altro non è'l mio amor,11.07,49.45,1541,"","",7004334
00000993101168,Nuremberg,L'immens'e alte virtute,11.07,49.45,1541,"","",7004334
00000993101169,Nuremberg,Le bianche man con sotilette dita,11.07,49.45,1541,"","",7004334
00000993101170,Nuremberg,Lasso ch'io ardo et altri non mel crede,11.07,49.45,1541,"","",7004334
00000993101171,Nuremberg,Amor quando fioriva,11.07,49.45,1541,"","",7004334
00000993101172,Nuremberg,Si con sua cetr'Orpheo mulci Plutone,11.07,49.45,1541,"","",7004334
00000993101173,Nuremberg,Si con sua cetr'Orpheo mulci Plutone,11.07,49.45,1541,"","",7004334
00000993101174,Nuremberg,Madonna sua merce pur una sera,11.07,49.45,1541,"","",7004334
00000993101175,Venice,Ave Maria gratia plena,12.57,45.58,1502,"","",7003006
00000993101176,Venice,Se l te chara la mia vita,12.57,45.58,1506,"","",7003006
00000993101177,Nuremberg,Et dont venes vous ma dame Lucette,11.07,49.45,1541,"","",7004334
00000993104315,Venice,Pieces,12.57,45.58,1541,"","",7003006
00000993101178,Venice,Audi filia et vide,12.57,45.58,1541,"","",7003006
00000993101179,Venice,O flos campi et lilium convalium,12.57,45.58,1541,"","",7003006
00000993101180,Venice,Fora son d ogni speranza,12.57,45.58,1506,"","",7003006
00000993101181,Venice,Domine deus omnipotens pater,12.57,45.58,1541,"","",7003006
00000993101182,Venice,Inviolata integra et casta es Maria,12.57,45.58,1541,"","",7003006
00000993101183,Venice,Decantabat populus in Israel,12.57,45.58,1541,"","",7003006
00000993101184,Venice,Emendemus in melius,12.57,45.58,1541,"","",7003006
00000993101185,Venice,Pater noster qui es in coelis,12.57,45.58,1541,"","",7003006
00000993101186,Venice,Ave Maria gratia plena,12.57,45.58,1541,"","",7003006
00000993101187,Venice,Si vera incessu patuit,12.57,45.58,1541,"","",7003006
00000993101188,Venice,Aqua aqua al focho al focho,12.57,45.58,1506,"","",7003006
00000993101189,Venice,Convertimini ad me omnes,12.57,45.58,1541,"","",7003006
00000993101190,Venice,Isti sunt viri sancti,12.57,45.58,1541,"","",7003006
00000993101191,Venice,Ego flos campi,12.57,45.58,1541,"","",7003006
00000993101192,Venice,Cum natus esset Jesus,12.57,45.58,1541,"","",7003006
00000993101193,Venice,Tu es Petrus,12.57,45.58,1541,"","",7003006
00000993101194,Venice,Poi che gionto e l tempo e l loco,12.57,45.58,1506,"","",7003006
00000993101195,Venice,Puer qui natus est,12.57,45.58,1541,"","",7003006
00000993101196,Venice,Hodie Christus natus est,12.57,45.58,1541,"","",7003006
00000993101197,Venice,Spem in alium nunquam habui,12.57,45.58,1541,"","",7003006
00000993101198,Venice,Ingresso Zacharia templum domini,12.57,45.58,1541,"","",7003006
00000993101199,Venice,Jucundum mea vita,12.57,45.58,1541,"","",7003006
00000993101200,Venice,Inter vestibulum et altare,12.57,45.58,1541,"","",7003006
00000993101201,Venice,Homo quidam fecit cenam,12.57,45.58,1541,"","",7003006
00000993101202,Venice,Presbyter in laudes,12.57,45.58,1541,"","",7003006
00000993101203,Venice,Vana speranza incerta la mia vita,12.57,45.58,1506,"","",7003006
00000993101204,Venice,O doctor optime ecclesie,12.57,45.58,1541,"","",7003006
00000993101205,Venice,Ego sum qui sum et consilium,12.57,45.58,1541,"","",7003006
00000993101206,Venice,(Spiritus) domini replevit orbem terrarum,12.57,45.58,1541,"","",7003006
00000993101207,Venice,Regina celi letare,12.57,45.58,1541,"","",7003006
00000993101208,Venice,Donna hormai fammi contento,12.57,45.58,1506,"","",7003006
00000993104316,Venice,Pieces,12.57,45.58,1541,"","",7003006
00000993101209,Venice,"Domine pater, et deus vite mee",12.57,45.58,1541,"","",7003006
00000993101210,Venice,Miserere pie Jesu super acerbissimam,12.57,45.58,1541,"","",7003006
00000993101211,Venice,Venite filii audite me,12.57,45.58,1541,"","",7003006
00000993101212,Venice,Inclina Domine aurem tuam & exaudi me,12.57,45.58,1541,"","",7003006
00000993101213,Venice,Son infermo recaduto,12.57,45.58,1506,"","",7003006
00000993101214,Venice,In illlo tempore dixit Jesus discipulis suis,12.57,45.58,1541,"","",7003006
00000993101215,Venice,O gloriosa Dei genitrix,12.57,45.58,1541,"","",7003006
00000993101216,Venice,Ave Regina celorum,12.57,45.58,1541,"","",7003006
00000993101217,Venice,Virgo prudentissima,12.57,45.58,1541,"","",7003006
00000993101218,Venice,Salvum me fac Domine,12.57,45.58,1541,"","",7003006
00000993101219,Venice,Sancta et immaculata virginitas,12.57,45.58,1541,"","",7003006
00000993101220,Venice,Chi non sa chi non intende,12.57,45.58,1506,"","",7003006
00000993101221,Venice,Sancte Antoni pater monachorum,12.57,45.58,1541,"","",7003006
00000993101222,Venice,Antequam comedam suspiro,12.57,45.58,1541,"","",7003006
00000993101223,Venice,O gloriosa domina dei genitrix,12.57,45.58,1541,"","",7003006
00000993101224,Venice,Inter natos mulierum,12.57,45.58,1541,"","",7003006
00000993101225,Venice,Quam pulchra es & quam decora,12.57,45.58,1541,"","",7003006
00000993101226,Venice,Ave sanctissima Maria mater dei,12.57,45.58,1541,"","",7003006
00000993101227,Venice,Peccata mea Domine,12.57,45.58,1541,"","",7003006
00000993101228,Venice,Se ben fugo el tuo bel volto,12.57,45.58,1506,"","",7003006
00000993101229,Venice,Saluto te sancta virgo,12.57,45.58,1541,"","",7003006
00000993101230,Venice,Parce mihi Domine,12.57,45.58,1541,"","",7003006
00000993101231,Venice,Ego infelix peccator,12.57,45.58,1541,"","",7003006
00000993101232,Venice,Nos pueri tibi principi,12.57,45.58,1541,"","",7003006
00000993101233,Venice,Exurge quare obdormis domine,12.57,45.58,1541,"","",7003006
00000993101234,Venice,Lassa donna i dolci sguardi,12.57,45.58,1506,"","",7003006
00000993101235,Venice,Levavi oculos meos,12.57,45.58,1541,"","",7003006
00000993101236,Venice,Domine si tu es iube me venire ad te,12.57,45.58,1541,"","",7003006
00000993101237,Venice,O genitrix gloriosa mater dei speciosa,12.57,45.58,1502,"","",7003006
00000993101238,Venice,Su su su su mia speme prendi el porto,12.57,45.58,1506,"","",7003006
00000993104318,Paris,Pieces,2.33,48.87,1541,"","",7008038
00000993101239,Paris,1v	Ung jour que ma dame dormoit,2.33,48.87,1541,"","",7008038
00000993101240,Paris,A ce matin ce seroit bonne estraine,2.33,48.87,1541,"","",7008038
00000993101241,Paris,Mon pere my veult marier,2.33,48.87,1541,"","",7008038
00000993101242,Paris,O combien est malheureux le desir,2.33,48.87,1541,"","",7008038
00000993101243,Paris,L oeil et le cueur contre leur ligue saincte,2.33,48.87,1541,"","",7008038
00000993101244,Paris,Je ne puis bonnement penser,2.33,48.87,1541,"","",7008038
00000993101245,Paris,Amour lassif ne peult sa nourriture,2.33,48.87,1541,"","",7008038
00000993101246,Paris,Las que te sert ce doulx parler en bouche,2.33,48.87,1541,"","",7008038
00000993101247,Paris,O doulx rapport si longtemps desiré,2.33,48.87,1541,"","",7008038
00000993101248,Venice,Non son ciecho che non veda,12.57,45.58,1506,"","",7003006
00000993101249,Paris,L oeil dict assez s il estoit entendu,2.33,48.87,1541,"","",7008038
00000993101250,Paris,Puisque de toy vient et non d aultre place,2.33,48.87,1541,"","",7008038
00000993101251,Paris,L oeil est a vous le cueur et la pensée,2.33,48.87,1541,"","",7008038
00000993101252,Paris,Amour et moy avons faict une dame,2.33,48.87,1541,"","",7008038
00000993101253,Paris,Si pour aymer et desirer,2.33,48.87,1541,"","",7008038
00000993101254,Paris,Si j ay eu tousjours mon vouloir,2.33,48.87,1541,"","",7008038
00000993101255,Paris,Comment mes yeulx ariez vous bien promitz,2.33,48.87,1541,"","",7008038
00000993101256,Paris,Est ce au moyen d une grande amytié,2.33,48.87,1541,"","",7008038
00000993101257,Paris,Au feu d amour je fais ma penitence,2.33,48.87,1541,"","",7008038
00000993101258,Paris,Las que plains tu amy de mon offence,2.33,48.87,1541,"","",7008038
00000993101259,Venice,Vale iniqua e disleale,12.57,45.58,1506,"","",7003006
00000993101260,Paris,Ung doulx regard un parler amoureux,2.33,48.87,1541,"","",7008038
00000993101261,Paris,Mort en malheur m est seulle suffisance,2.33,48.87,1541,"","",7008038
00000993101262,Paris,Plus revenir ne puis vers toy ma dame,2.33,48.87,1541,"","",7008038
00000993101263,Paris,Si l estincelle en ung petit momant [sic],2.33,48.87,1541,"","",7008038
00000993101264,Paris,Je croy le feu plus grant que vous ne dictes,2.33,48.87,1541,"","",7008038
00000993101265,Paris,Ung musequin d ung assez beau maintien,2.33,48.87,1541,"","",7008038
00000993101266,Paris,Blanc et clairet sont les couleurs,2.33,48.87,1541,"","",7008038
00000993101267,Paris,Frisque et gaillard ung jour entre cent mille,2.33,48.87,1541,"","",7008038
00000993101268,Paris,Si mon amour ne vous vient a playsir,2.33,48.87,1541,"","",7008038
00000993101269,Venice,Paga el datio donna ch ai,12.57,45.58,1506,"","",7003006
00000993104321,Lyons,Pieces,4.83,45.77,1541,"","",7008772
00000993101270,Lyons,Si tu voulloys mon amour acquerir,4.83,45.77,1541,"","",7008772
00000993101271,Venice,Pan de miglio caldo caldo,12.57,45.58,1506,"","",7003006
00000993101272,Lyons,Par ton seul bien ma jeunesse est heureuse,4.83,45.77,1541,"","",7008772
00000993101273,Lyons,Lo meissony sus lo sey se retire,4.83,45.77,1541,"","",7008772
00000993101274,Lyons,Les encaveux qui sont en l herberie,4.83,45.77,1541,"","",7008772
00000993101275,Lyons,Je ne scay combien haine dure,4.83,45.77,1541,"","",7008772
00000993101276,Lyons,Frere bidault fist par son art,4.83,45.77,1541,"","",7008772
00000993101277,Lyons,A mon advis a femme mieulx vauldroit,4.83,45.77,1541,"","",7008772
00000993101278,Lyons,O cruaulté qui m as mis en tes las,4.83,45.77,1541,"","",7008772
00000993101279,Lyons,Deux cueurs voulans par fermeté louable,4.83,45.77,1541,"","",7008772
00000993101280,Lyons,Vous m avies vostre cueur donné,4.83,45.77,1541,"","",7008772
00000993101281,Lyons,Celle qui est dedans mon cueur empraincté,4.83,45.77,1541,"","",7008772
00000993101282,Venice,Ingrata donna a la mia pura fede,12.57,45.58,1506,"","",7003006
00000993101283,Lyons,Donne me fut des cieulx a ma naissance,4.83,45.77,1541,"","",7008772
00000993101284,Lyons,Moins je la veulx plus m en croist le desir,4.83,45.77,1541,"","",7008772
00000993101285,Lyons,Que n est elle aupres de moy celle que j ayme,4.83,45.77,1541,"","",7008772
00000993101286,Lyons,A qui me doibz je retirer,4.83,45.77,1541,"","",7008772
00000993101287,Lyons,Le veoir louyr le parler l attoucher,4.83,45.77,1541,"","",7008772
00000993101288,Lyons,Trop plus que heureux sont les amans parfaitz,4.83,45.77,1541,"","",7008772
00000993101289,Lyons,Que feu craintif ma cause grant martyre,4.83,45.77,1541,"","",7008772
00000993101290,Lyons,Est il nul mal si rigoureux au monde,4.83,45.77,1541,"","",7008772
00000993101291,Lyons,Il n est tresor que de lyesse,4.83,45.77,1541,"","",7008772
00000993101292,Lyons,La nuict passée en mon lict je songeoye,4.83,45.77,1541,"","",7008772
00000993101293,Venice,Se le carti me son contra,12.57,45.58,1506,"","",7003006
00000993101294,Lyons,Ayant son cueur rompu la loyaulté,4.83,45.77,1541,"","",7008772
00000993101295,Lyons,Ma pouvre bourse a mal au cueur,4.83,45.77,1541,"","",7008772
00000993101296,Lyons,Contente ou non il fault que je l endure,4.83,45.77,1541,"","",7008772
00000993101297,Lyons,Vouldries vous bien estant de vous aymée,4.83,45.77,1541,"","",7008772
00000993101298,Lyons,Si Dieu vouloit pour ung jour seullement,4.83,45.77,1541,"","",7008772
00000993101299,Lyons,Helas amour je pensoye bien avoir,4.83,45.77,1541,"","",7008772
00000993101300,Lyons,O triste adieu qui tant me mescontente,4.83,45.77,1541,"","",7008772
00000993101301,Lyons,Quicquid appositum est (Consecratio mensae) a 3,4.83,45.77,1541,"","",7008772
00000993101302,Lyons,Gloria tibi domine (Hymnus & gratiarum actio post sumptum cibum) a 3,4.83,45.77,1541,"","",7008772
00000993101303,Venice,D un partir nascon doi parte,12.57,45.58,1506,"","",7003006
00000993104322,Lyons,Pieces,4.83,45.77,1541,"","",7008772
00000993101304,Lyons,Si d ung seul mal amour en a faict deux,4.83,45.77,1541,"","",7008772
00000993101305,Lyons,Le corps ravy l ame s en esmerveille,4.83,45.77,1541,"","",7008772
00000993101306,Lyons,Hellas amy je congnoys bien,4.83,45.77,1541,"","",7008772
00000993101307,Lyons,Tant de travail me convient il souffrir,4.83,45.77,1541,"","",7008772
00000993101308,Lyons,Le grand desir du plaisir admirable,4.83,45.77,1541,"","",7008772
00000993101309,Lyons,Du corps absent le cueur je te presente,4.83,45.77,1541,"","",7008772
00000993101310,Venice,Donna d altri piu che mia,12.57,45.58,1506,"","",7003006
00000993101311,Lyons,Du corps absente le cueur je te presente,4.83,45.77,1541,"","",7008772
00000993101312,Lyons,Retirez vous petis vers mistes,4.83,45.77,1541,"","",7008772
00000993101313,Lyons,Maulgré des turcqs & les intelligences,4.83,45.77,1541,"","",7008772
00000993101314,Lyons,Le souvenir de mon bien me rend triste,4.83,45.77,1541,"","",7008772
00000993101315,Lyons,Je suis tant bien voyre tant bien encores,4.83,45.77,1541,"","",7008772
00000993101316,Lyons,Voyez le tort d amour & de fortune,4.83,45.77,1541,"","",7008772
00000993101317,Lyons,Las qu on congneust mon vouloir sans le dire,4.83,45.77,1541,"","",7008772
00000993101318,Lyons,Il estoit une fillette,4.83,45.77,1541,"","",7008772
00000993101319,Lyons,Comment mes yeulx auries vous bien promis,4.83,45.77,1541,"","",7008772
00000993101320,Lyons,Le feu qui m ard ne peult estre desteinct,4.83,45.77,1541,"","",7008772
00000993101321,Venice,Se col sguardo me dai morte,12.57,45.58,1506,"","",7003006
00000993101322,Lyons,Force d amour souvent me veult contraindre,4.83,45.77,1541,"","",7008772
00000993101323,Lyons,Serves la bien Coridon la brunette,4.83,45.77,1541,"","",7008772
00000993101324,Lyons,De tant aymer sans avoir joyssance,4.83,45.77,1541,"","",7008772
00000993101325,Lyons,Las me fault il tant de mal supporter,4.83,45.77,1541,"","",7008772
00000993101326,Lyons,Il ne l aura pas toute pucelle,4.83,45.77,1541,"","",7008772
